frame_id,timestamp_ms,sujeto_id,mano,velocidad_subjetiva,gesto,distancia_cm,velocidad_cm_s,aceleracion_cm_s2,tendencia,valido
3994,634177,mgv1,derecha,rapida,estatico_lejos,75.8,0.34,13.6,estable,1
3995,634234,mgv1,derecha,rapida,estatico_lejos,75.8,0,-6.8,estable,1
3996,634291,mgv1,derecha,rapida,estatico_lejos,75.8,0,0,estable,1
3997,634348,mgv1,derecha,rapida,estatico_lejos,75.8,0,0,estable,1
3998,634405,mgv1,derecha,rapida,estatico_lejos,75.89,1.7,34,estable,1
3999,634462,mgv1,derecha,rapida,estatico_lejos,75.89,0,-34,estable,1
4000,637448,mgv1,derecha,lenta,none,204.1,0,0,estable,1
4001,637513,mgv1,derecha,lenta,none,204.58,9.52,190.4,subiendo,1
4002,637578,mgv1,derecha,lenta,none,204.1,-9.52,-380.8,bajando,1
4003,637643,mgv1,derecha,lenta,none,204.09,-0.34,183.6,estable,1
4004,637708,mgv1,derecha,lenta,none,204.09,0,6.8,estable,1
4005,637773,mgv1,derecha,lenta,none,204.14,1.02,20.4,estable,1
4006,637838,mgv1,derecha,lenta,none,204.51,7.48,129.2,subiendo,1
4007,637903,mgv1,derecha,lenta,none,204.1,-8.16,-312.79,bajando,1
4008,637968,mgv1,derecha,lenta,none,204.51,8.16,326.39,subiendo,1
4009,638033,mgv1,derecha,lenta,none,204.92,8.16,0.01,subiendo,1
4010,638098,mgv1,derecha,lenta,none,204.09,-16.66,-496.4,bajando,1
4011,638163,mgv1,derecha,lenta,none,204.1,0.34,340,estable,1
4012,638228,mgv1,derecha,lenta,none,204.54,8.84,170,subiendo,1
4013,638293,mgv1,derecha,lenta,none,204.09,-9.18,-360.4,bajando,1
4014,638358,mgv1,derecha,lenta,none,204.95,17.34,530.4,subiendo,1
4015,638423,mgv1,derecha,lenta,none,204.12,-16.66,-679.99,bajando,1
4016,638488,mgv1,derecha,lenta,none,204.1,-0.34,326.4,estable,1
4017,638553,mgv1,derecha,lenta,none,204.12,0.34,13.6,estable,1
4018,638618,mgv1,derecha,lenta,none,204.1,-0.34,-13.6,estable,1
4019,638683,mgv1,derecha,lenta,none,204.1,0,6.8,estable,1
4020,638748,mgv1,derecha,lenta,none,204.09,-0.34,-6.8,estable,1
4021,638813,mgv1,derecha,lenta,none,204.09,0,6.8,estable,1
4022,638878,mgv1,derecha,lenta,none,204.53,8.84,176.79,subiendo,1
4023,638943,mgv1,derecha,lenta,none,204.53,0,-176.79,estable,1
4024,639008,mgv1,derecha,lenta,none,205.82,25.84,516.8,subiendo,1
4025,639073,mgv1,derecha,lenta,none,204.12,-34,-1196.8,bajando,1
4026,639138,mgv1,derecha,lenta,none,204.12,0,680,estable,1
4027,639203,mgv1,derecha,lenta,none,204.14,0.34,6.8,estable,1
4028,639268,mgv1,derecha,lenta,none,204.1,-0.68,-20.4,estable,1
4029,639333,mgv1,derecha,lenta,none,204.95,17,353.59,subiendo,1
4030,639398,mgv1,derecha,lenta,none,204.12,-16.66,-673.19,bajando,1
4031,639463,mgv1,derecha,lenta,none,203.69,-8.5,163.2,bajando,1
4032,639528,mgv1,derecha,lenta,none,204.15,9.18,353.6,subiendo,1
4033,639593,mgv1,derecha,lenta,none,204.12,-0.68,-197.2,estable,1
4034,639658,mgv1,derecha,lenta,none,204.53,8.16,176.79,subiendo,1
4035,639723,mgv1,derecha,lenta,none,204.15,-7.48,-312.79,bajando,1
4036,639788,mgv1,derecha,lenta,none,204.95,15.98,469.2,subiendo,1
4037,639853,mgv1,derecha,lenta,none,204.56,-7.82,-475.99,bajando,1
4038,639918,mgv1,derecha,lenta,none,204.12,-8.84,-20.4,bajando,1
4039,639983,mgv1,derecha,lenta,none,204.95,16.66,510,subiendo,1
4040,640048,mgv1,derecha,lenta,none,204.15,-15.98,-652.8,bajando,1
4041,640113,mgv1,derecha,lenta,none,204.53,7.48,469.2,subiendo,1
4042,640178,mgv1,derecha,lenta,none,204.1,-8.5,-319.59,bajando,1
4043,640243,mgv1,derecha,lenta,none,204.1,0,170,estable,1
4044,640308,mgv1,derecha,lenta,none,204.53,8.5,170,subiendo,1
4045,640373,mgv1,derecha,lenta,none,204.1,-8.5,-339.99,bajando,1
4046,640438,mgv1,derecha,lenta,none,204.15,1.02,190.39,estable,1
4047,640503,mgv1,derecha,lenta,none,204.53,7.48,129.2,subiendo,1
4048,640568,mgv1,derecha,lenta,none,204.1,-8.5,-319.59,bajando,1
4049,640633,mgv1,derecha,lenta,none,204.1,0,170,estable,1
4050,641363,mgv1,derecha,lenta,none,204.53,0,0,estable,1
4051,641428,mgv1,derecha,lenta,none,204.12,-8.16,-163.2,bajando,1
4052,641493,mgv1,derecha,lenta,none,204.12,0,163.2,estable,1
4053,641558,mgv1,derecha,lenta,none,204.15,0.68,13.6,estable,1
4054,641623,mgv1,derecha,lenta,none,204.53,7.48,136,subiendo,1
4055,641688,mgv1,derecha,lenta,none,204.15,-7.48,-299.19,bajando,1
4056,641753,mgv1,derecha,lenta,none,204.12,-0.68,136,estable,1
4057,641818,mgv1,derecha,lenta,none,203.68,-8.84,-163.2,bajando,1
4058,641883,mgv1,derecha,lenta,none,204.14,9.18,360.4,subiendo,1
4059,641948,mgv1,derecha,lenta,none,204.14,0,-183.6,estable,1
4060,642013,mgv1,derecha,lenta,none,204.12,-0.34,-6.8,estable,1
4061,642078,mgv1,derecha,lenta,none,204.12,0,6.8,estable,1
4062,642143,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4063,642208,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4064,642273,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4065,642338,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4066,642403,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4067,642468,mgv1,derecha,lenta,none,203.69,-8.5,-170,bajando,1
4068,642533,mgv1,derecha,lenta,none,204.14,8.84,346.8,subiendo,1
4069,642598,mgv1,derecha,lenta,none,204.1,-0.68,-190.4,estable,1
4070,642663,mgv1,derecha,lenta,none,204.53,8.5,183.59,subiendo,1
4071,642728,mgv1,derecha,lenta,none,204.1,-8.5,-339.99,bajando,1
4072,642793,mgv1,derecha,lenta,none,204.14,0.68,183.59,estable,1
4073,642858,mgv1,derecha,lenta,none,204.12,-0.34,-20.4,estable,1
4074,642923,mgv1,derecha,lenta,none,204.09,-0.68,-6.8,estable,1
4075,642988,mgv1,derecha,lenta,none,204.14,1.02,34,estable,1
4076,643053,mgv1,derecha,lenta,none,204.1,-0.68,-34,estable,1
4077,643118,mgv1,derecha,lenta,none,203.71,-7.82,-142.8,bajando,1
4078,643183,mgv1,derecha,lenta,none,204.12,8.16,319.6,subiendo,1
4079,643248,mgv1,derecha,lenta,none,204.51,7.82,-6.81,subiendo,1
4080,643313,mgv1,derecha,lenta,none,204.09,-8.5,-326.39,bajando,1
4081,643378,mgv1,derecha,lenta,none,204.53,8.84,346.79,subiendo,1
4082,643443,mgv1,derecha,lenta,none,204.1,-8.5,-346.79,bajando,1
4083,643508,mgv1,derecha,lenta,none,204.1,0,170,estable,1
4084,643573,mgv1,derecha,lenta,none,204.51,8.16,163.2,subiendo,1
4085,643638,mgv1,derecha,lenta,none,204.1,-8.16,-326.39,bajando,1
4086,643703,mgv1,derecha,lenta,none,204.09,-0.34,156.4,estable,1
4087,643768,mgv1,derecha,lenta,none,204.54,9.18,190.4,subiendo,1
4088,643833,mgv1,derecha,lenta,none,203.69,-17,-523.6,bajando,1
4089,643898,mgv1,derecha,lenta,none,204.1,8.16,503.2,subiendo,1
4090,643963,mgv1,derecha,lenta,none,204.51,8.16,-0.01,subiendo,1
4091,644028,mgv1,derecha,lenta,none,204.12,-7.82,-319.59,bajando,1
4092,644093,mgv1,derecha,lenta,none,203.68,-8.84,-20.4,bajando,1
4093,644158,mgv1,derecha,lenta,none,204.1,8.5,346.8,subiendo,1
4094,644223,mgv1,derecha,lenta,none,204.1,0,-170,estable,1
4095,644288,mgv1,derecha,lenta,none,204.53,8.5,170,subiendo,1
4096,644353,mgv1,derecha,lenta,none,204.1,-8.5,-339.99,bajando,1
4097,644418,mgv1,derecha,lenta,none,204.12,0.34,176.79,estable,1
4098,644483,mgv1,derecha,lenta,none,204.1,-0.34,-13.6,estable,1
4099,644548,mgv1,derecha,lenta,none,204.12,0.34,13.6,estable,1
4100,645189,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4101,645254,mgv1,derecha,lenta,none,204.1,-0.34,-6.8,estable,1
4102,645319,mgv1,derecha,lenta,none,204.53,8.5,176.79,subiendo,1
4103,645384,mgv1,derecha,lenta,none,204.51,-0.34,-176.79,estable,1
4104,645449,mgv1,derecha,lenta,none,204.09,-8.5,-163.2,bajando,1
4105,645514,mgv1,derecha,lenta,none,204.53,8.84,346.79,subiendo,1
4106,645579,mgv1,derecha,lenta,none,204.53,0,-176.79,estable,1
4107,645644,mgv1,derecha,lenta,none,204.93,8.16,163.2,subiendo,1
4108,645709,mgv1,derecha,lenta,none,204.53,-8.16,-326.4,bajando,1
4109,645774,mgv1,derecha,lenta,none,204.1,-8.5,-6.79,bajando,1
4110,645839,mgv1,derecha,lenta,none,204.1,0,170,estable,1
4111,645904,mgv1,derecha,lenta,none,204.14,0.68,13.6,estable,1
4112,645969,mgv1,derecha,lenta,none,204.14,0,-13.6,estable,1
4113,646034,mgv1,derecha,lenta,none,204.1,-0.68,-13.6,estable,1
4114,646099,mgv1,derecha,lenta,none,204.12,0.34,20.4,estable,1
4115,646164,mgv1,derecha,lenta,none,204.51,7.82,149.6,subiendo,1
4116,646229,mgv1,derecha,lenta,none,204.53,0.34,-149.6,estable,1
4117,646294,mgv1,derecha,lenta,none,204.12,-8.16,-170,bajando,1
4118,646359,mgv1,derecha,lenta,none,204.1,-0.34,156.4,estable,1
4119,646424,mgv1,derecha,lenta,none,204.12,0.34,13.6,estable,1
4120,646489,mgv1,derecha,lenta,none,204.09,-0.68,-20.4,estable,1
4121,646554,mgv1,derecha,lenta,none,204.1,0.34,20.4,estable,1
4122,646619,mgv1,derecha,lenta,none,204.1,0,-6.8,estable,1
4123,646684,mgv1,derecha,lenta,none,204.54,8.84,176.8,subiendo,1
4124,646749,mgv1,derecha,lenta,none,204.09,-9.18,-360.4,bajando,1
4125,646814,mgv1,derecha,lenta,none,204.12,0.68,197.2,estable,1
4126,646879,mgv1,derecha,lenta,none,204.12,0,-13.6,estable,1
4127,646944,mgv1,derecha,lenta,none,203.68,-8.84,-176.8,bajando,1
4128,647009,mgv1,derecha,lenta,none,204.54,17.34,523.6,subiendo,1
4129,647074,mgv1,derecha,lenta,none,204.53,-0.34,-353.61,estable,1
4130,647139,mgv1,derecha,lenta,none,204.12,-8.16,-156.39,bajando,1
4131,647204,mgv1,derecha,lenta,none,204.12,0,163.2,estable,1
4132,647269,mgv1,derecha,lenta,none,204.12,0,0,estable,1
4133,647334,mgv1,derecha,lenta,none,204.09,-0.68,-13.6,estable,1
4134,647399,mgv1,derecha,lenta,none,204.54,9.18,197.2,subiendo,1
4135,647464,mgv1,derecha,lenta,none,204.51,-0.68,-197.2,estable,1
4136,647529,mgv1,derecha,lenta,none,204.12,-7.82,-142.79,bajando,1
4137,647594,mgv1,derecha,lenta,none,204.53,8.16,319.59,subiendo,1
4138,647659,mgv1,derecha,lenta,none,204.51,-0.34,-170,estable,1
4139,647724,mgv1,derecha,lenta,none,204.53,0.34,13.6,estable,1
4140,647789,mgv1,derecha,lenta,none,204.09,-8.84,-183.59,bajando,1
4141,647854,mgv1,derecha,lenta,none,204.53,8.84,353.59,subiendo,1
4142,647919,mgv1,derecha,lenta,none,204.53,0,-176.79,estable,1
4143,647984,mgv1,derecha,lenta,none,204.1,-8.5,-170,bajando,1
4144,648049,mgv1,derecha,lenta,none,204.1,0,170,estable,1
4145,648114,mgv1,derecha,lenta,none,204.1,0,0,estable,1
4146,648179,mgv1,derecha,lenta,none,204.53,8.5,170,subiendo,1
4147,648244,mgv1,derecha,lenta,none,204.54,0.34,-163.19,estable,1
4148,648309,mgv1,derecha,lenta,none,204.56,0.34,-0.01,estable,1
4149,648374,mgv1,derecha,lenta,none,204.53,-0.68,-20.4,estable,1
4150,650843,mgv1,derecha,lenta,none,204.93,0,0,estable,1
4151,650908,mgv1,derecha,lenta,none,204.53,-8.16,-163.2,bajando,1
4152,650973,mgv1,derecha,lenta,none,204.12,-8.16,0.01,bajando,1
4153,651038,mgv1,derecha,lenta,none,204.51,7.82,319.59,subiendo,1
4154,651103,mgv1,derecha,lenta,none,204.53,0.34,-149.6,estable,1
4155,651168,mgv1,derecha,lenta,none,204.93,8.16,156.4,subiendo,1
4156,651233,mgv1,derecha,lenta,none,204.12,-16.32,-489.6,bajando,1
4157,651298,mgv1,derecha,lenta,none,204.49,7.48,475.99,subiendo,1
4158,651363,mgv1,derecha,lenta,none,204.09,-8.16,-312.79,bajando,1
4159,651428,mgv1,derecha,lenta,none,204.51,8.5,333.19,subiendo,1
4160,651493,mgv1,derecha,lenta,none,204.09,-8.5,-339.99,bajando,1
4161,651558,mgv1,derecha,lenta,none,204.09,0,170,estable,1
4162,651623,mgv1,derecha,lenta,none,204.1,0.34,6.8,estable,1
4163,651688,mgv1,derecha,lenta,none,204.09,-0.34,-13.6,estable,1
4164,651753,mgv1,derecha,lenta,none,204.1,0.34,13.6,estable,1
4165,651818,mgv1,derecha,lenta,none,204.1,0,-6.8,estable,1
4166,651883,mgv1,derecha,lenta,none,204.12,0.34,6.8,estable,1
4167,651948,mgv1,derecha,lenta,none,204.53,8.16,156.4,subiendo,1
4168,652013,mgv1,derecha,lenta,none,204.12,-8.16,-326.39,bajando,1
4169,652078,mgv1,derecha,lenta,none,204.09,-0.68,149.6,estable,1
4170,652143,mgv1,derecha,lenta,none,204.53,8.84,190.39,subiendo,1
4171,652208,mgv1,derecha,lenta,none,204.09,-8.84,-353.59,bajando,1
4172,652273,mgv1,derecha,lenta,none,204.09,0,176.79,estable,1
4173,652338,mgv1,derecha,lenta,none,204.1,0.34,6.8,estable,1
4174,652403,mgv1,derecha,lenta,none,204.92,16.32,319.6,subiendo,1
4175,652468,mgv1,derecha,lenta,none,204.09,-16.66,-659.59,bajando,1
4176,652533,mgv1,derecha,lenta,none,204.1,0.34,340,estable,1
4177,652598,mgv1,derecha,lenta,none,204.51,8.16,156.4,subiendo,1
4178,652663,mgv1,derecha,lenta,none,204.09,-8.5,-333.19,bajando,1
4179,652728,mgv1,derecha,lenta,none,204.53,8.84,346.79,subiendo,1
4180,652793,mgv1,derecha,lenta,none,204.12,-8.16,-339.99,bajando,1
4181,652858,mgv1,derecha,lenta,none,204.1,-0.34,156.4,estable,1
4182,652923,mgv1,derecha,lenta,none,204.48,7.48,156.4,subiendo,1
4183,652988,mgv1,derecha,lenta,none,204.48,0,-149.6,estable,1
4184,653053,mgv1,derecha,lenta,none,204.07,-8.16,-163.2,bajando,1
4185,653118,mgv1,derecha,lenta,none,204.1,0.68,176.81,estable,1
4186,653183,mgv1,derecha,lenta,none,204.51,8.16,149.59,subiendo,1
4187,653248,mgv1,derecha,lenta,none,205.38,17.34,183.61,subiendo,1
4188,653313,mgv1,derecha,lenta,none,204.05,-26.52,-877.2,bajando,1
4189,653378,mgv1,derecha,lenta,none,203.68,-7.48,380.8,bajando,1
4190,653443,mgv1,derecha,lenta,none,204.51,16.66,482.79,subiendo,1
4191,653508,mgv1,derecha,lenta,none,204.54,0.68,-319.59,estable,1
4192,653573,mgv1,derecha,lenta,none,204.53,-0.34,-20.41,estable,1
4193,653638,mgv1,derecha,lenta,none,204.09,-8.84,-169.99,bajando,1
4194,653703,mgv1,derecha,lenta,none,204.09,0,176.79,estable,1
4195,653768,mgv1,derecha,lenta,none,204.92,16.66,333.2,subiendo,1
4196,653833,mgv1,derecha,lenta,none,204.48,-8.84,-510,bajando,1
4197,653898,mgv1,derecha,lenta,none,204.53,1.02,197.2,estable,1
4198,653963,mgv1,derecha,lenta,none,204.09,-8.84,-197.19,bajando,1
4199,654028,mgv1,derecha,lenta,none,204.53,8.84,353.59,subiendo,1
4200,655132,mgv1,derecha,lenta,none,204.1,0,0,estable,1
4201,655197,mgv1,derecha,lenta,none,204.48,7.48,149.6,subiendo,1
4202,655262,mgv1,derecha,lenta,none,204.1,-7.48,-299.19,bajando,1
4203,655327,mgv1,derecha,lenta,none,204.49,7.82,305.99,subiendo,1
4204,655392,mgv1,derecha,lenta,none,204.93,8.84,20.4,subiendo,1
4205,655457,mgv1,derecha,lenta,none,204.92,-0.34,-183.6,estable,1
4206,655522,mgv1,derecha,lenta,none,203.66,-25.16,-496.4,bajando,1
4207,655587,mgv1,derecha,lenta,none,204.07,8.16,666.39,subiendo,1
4208,655652,mgv1,derecha,lenta,none,204.1,0.68,-149.59,estable,1
4209,655717,mgv1,derecha,lenta,none,204.07,-0.68,-27.21,estable,1
4210,655782,mgv1,derecha,lenta,none,204.53,9.18,197.2,subiendo,1
4211,655847,mgv1,derecha,lenta,none,204.49,-0.68,-197.2,estable,1
4212,655912,mgv1,derecha,lenta,none,204.49,0,13.6,estable,1
4213,655977,mgv1,derecha,lenta,none,204.09,-8.16,-163.2,bajando,1
4214,656042,mgv1,derecha,lenta,none,204.09,0,163.2,estable,1
4215,656107,mgv1,derecha,lenta,none,204.09,0,0,estable,1
4216,656172,mgv1,derecha,lenta,none,204.05,-0.68,-13.6,estable,1
4217,656237,mgv1,derecha,lenta,none,204.1,1.02,34.01,estable,1
4218,656302,mgv1,derecha,lenta,none,204.92,16.32,305.99,subiendo,1
4219,656367,mgv1,derecha,lenta,none,204.48,-8.84,-503.2,bajando,1
4220,656432,mgv1,derecha,lenta,none,204.9,8.5,346.8,subiendo,1
4221,656497,mgv1,derecha,lenta,none,204.07,-16.66,-503.2,bajando,1
4222,656562,mgv1,derecha,lenta,none,204.51,8.84,510,subiendo,1
4223,656627,mgv1,derecha,lenta,none,204.07,-8.84,-353.6,bajando,1
4224,656692,mgv1,derecha,lenta,none,204.92,17,516.8,subiendo,1
4225,656757,mgv1,derecha,lenta,none,204.07,-17,-680,bajando,1
4226,656822,mgv1,derecha,lenta,none,204.09,0.34,346.81,estable,1
4227,656887,mgv1,derecha,lenta,none,204.51,8.5,163.19,subiendo,1
4228,656952,mgv1,derecha,lenta,none,204.09,-8.5,-339.99,bajando,1
4229,657017,mgv1,derecha,lenta,none,204.07,-0.34,163.19,estable,1
4230,657082,mgv1,derecha,lenta,none,204.09,0.34,13.61,estable,1
4231,657147,mgv1,derecha,lenta,none,204.1,0.34,-0.01,estable,1
4232,657212,mgv1,derecha,lenta,none,204.53,8.5,163.2,subiendo,1
4233,657277,mgv1,derecha,lenta,none,204.53,0,-170,estable,1
4234,657342,mgv1,derecha,lenta,none,204.53,0,0,estable,1
